Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
1,0,86,1,2,6473,4,3,2,3,3,6,0,1,2,2,0,6,2,5,845,1187,1,1.0
1,1,59,1,2,1752,4,6,0,1,4,5,2,4,4,3,0,6,1,1,1358,1322,0,5.051025603721071e-44
0,0,39,0,2,2532,4,0,3,1,4,3,0,1,1,1,2,5,1,0,894,500,1,1.0
1,0,56,0,0,3990,2,4,2,0,4,3,2,0,1,6,4,0,3,6,1303,77,1,1.0
0,0,90,1,1,7649,0,3,3,3,2,4,6,5,2,2,3,1,0,1,1513,955,1,1.0
1,0,92,1,2,6767,1,1,4,1,0,4,2,2,3,0,4,1,0,2,1042,167,1,1.0
1,0,49,1,0,2797,6,4,5,6,5,6,1,6,1,3,0,3,6,6,1974,261,1,1.0
0,0,45,0,0,3998,0,0,2,5,3,2,0,2,0,4,4,3,2,6,1931,1530,1,1.0
0,1,16,0,0,736,1,0,3,1,2,4,3,0,6,1,5,6,3,1,715,803,0,2.4054192069006586e-43
1,1,61,1,1,9013,6,2,0,3,2,6,0,2,3,4,4,5,0,0,955,1673,1,1.0
1,0,42,0,0,7727,6,6,0,1,1,4,5,1,3,4,0,6,4,0,863,1280,1,1.0
0,0,22,1,1,5449,0,1,5,0,2,5,6,3,0,1,5,6,3,0,587,1428,1,1.0
1,1,7,1,2,6695,2,3,6,3,2,5,6,3,0,6,0,2,0,5,1047,1880,1,1.0
0,1,16,1,0,9073,1,4,3,4,2,1,2,5,2,1,2,3,0,0,480,175,1,1.0
1,1,36,0,0,9780,2,0,0,2,2,6,2,3,2,3,6,1,3,0,572,1401,1,1.0
0,1,33,0,2,7376,5,0,2,0,4,0,4,1,2,5,1,3,1,2,1587,1999,1,1.0
0,1,25,1,0,7644,4,3,3,3,1,4,4,2,0,4,2,0,6,6,1566,1383,1,1.0
0,1,2,1,2,6067,1,5,0,4,2,1,4,6,2,1,3,0,4,2,287,1246,1,1.0
0,0,44,1,1,4548,4,6,2,6,0,3,0,6,1,5,5,3,1,1,854,526,1,1.0
0,0,34,0,0,4062,0,3,4,6,5,2,4,3,6,4,2,2,1,0,1375,1807,0,6.181097768830475e-32
0,0,2,1,1,3458,2,2,5,3,0,2,1,4,5,2,6,5,0,1,395,592,1,1.0
0,0,89,0,0,651,3,3,0,2,4,1,2,3,2,3,1,5,0,6,364,880,0,6.0837409469427165e-84
1,1,40,0,1,6322,6,3,0,0,1,3,6,0,6,2,6,3,3,3,1615,1493,1,1.0
0,0,28,0,1,1447,0,6,5,5,1,6,6,0,5,5,5,0,2,5,83,94,1,1.0
0,1,86,1,2,7736,4,2,6,3,0,3,3,5,1,2,5,2,1,5,96,1789,1,1.0
1,1,0,1,2,9373,4,5,2,5,3,0,6,1,5,5,3,3,2,0,1004,475,1,1.0
0,1,3,0,1,7051,6,4,1,2,6,6,0,2,4,2,1,4,1,4,1185,322,1,1.0
0,1,34,1,0,3893,6,1,1,5,3,5,0,5,0,3,0,4,6,4,1339,795,1,1.0
1,0,71,0,2,8249,5,4,0,5,3,0,0,0,2,1,1,2,0,4,1228,957,1,1.0
0,1,20,0,0,6504,4,4,1,4,1,1,1,3,1,3,0,6,0,3,908,818,1,1.0
1,1,83,1,1,8662,2,5,0,0,5,2,0,6,5,6,3,5,4,1,682,1982,1,1.0
0,0,28,0,0,262,6,3,0,3,1,2,0,5,6,6,4,1,4,0,1160,534,1,0.9999998601756386
0,0,44,1,2,2133,6,6,6,4,0,1,2,5,6,2,2,0,1,6,1560,358,1,1.0
1,0,48,1,0,7405,6,1,1,2,3,1,2,0,2,1,3,5,0,6,1038,1618,1,1.0
0,0,50,0,2,8956,1,6,6,1,6,3,2,2,5,5,1,1,4,1,362,299,1,1.0
0,0,96,0,1,6677,3,0,0,1,4,0,4,1,1,0,1,6,3,6,844,1445,1,1.0
1,1,62,1,2,47,1,4,0,5,5,0,4,2,2,0,4,6,0,6,958,1368,0,8.173303812736584e-139
0,0,97,0,2,6091,1,2,6,0,4,5,1,6,6,0,0,5,2,2,344,91,1,1.0
0,1,74,1,0,8426,2,2,4,2,0,1,3,2,4,0,1,4,6,2,47,195,1,1.0
0,1,24,1,1,4628,6,0,3,3,1,5,3,6,5,4,5,6,4,4,1459,1071,1,1.0
1,1,50,0,2,8072,4,5,5,2,1,1,0,5,6,0,5,2,3,6,811,616,1,1.0
0,1,41,1,0,7264,2,3,1,3,3,5,1,3,0,3,6,2,4,2,191,402,1,1.0
0,0,77,1,1,3912,0,5,6,5,3,5,5,4,1,2,1,1,5,2,433,308,1,1.0
1,0,16,1,0,164,4,4,4,6,6,1,0,6,4,4,3,6,4,4,172,1251,0,2.338884404464629e-162
0,1,80,0,2,5608,3,2,5,0,1,2,1,5,0,3,4,0,2,0,1439,1013,1,1.0
0,0,24,0,1,8098,4,4,3,3,0,3,6,1,0,0,0,5,5,2,503,451,1,1.0
1,1,55,1,0,937,4,6,6,3,6,3,3,3,6,5,5,2,0,2,497,1780,0,8.695137976613762e-194
1,1,99,0,2,1349,6,6,0,5,3,1,1,4,0,6,0,4,4,1,824,481,1,1.0
1,0,96,0,1,8696,6,1,5,4,4,5,3,0,3,2,4,1,5,0,1467,1176,1,1.0
0,1,23,1,2,156,3,2,1,4,3,3,5,1,3,4,5,6,2,0,1908,548,1,1.0
1,0,28,1,1,7060,3,1,2,6,6,6,2,5,2,0,0,5,2,2,357,1840,1,0.9999999999581952
1,1,8,1,0,8302,0,0,0,0,4,6,3,3,5,3,5,2,2,2,510,721,1,1.0
1,0,49,0,1,6254,5,3,5,4,6,1,4,0,6,1,5,0,6,2,1877,1567,1,1.0
1,1,64,1,0,7104,6,0,2,0,1,0,6,3,5,1,0,5,0,4,539,1553,1,1.0
1,1,81,0,0,6661,0,4,0,5,1,3,0,2,1,5,2,1,1,6,1366,1154,1,1.0
1,1,90,0,1,5742,6,1,3,5,5,5,4,1,5,4,0,1,5,1,1206,1935,0,0.07548628559160617
1,1,90,0,2,3447,1,4,4,4,0,0,3,0,0,1,0,4,1,5,492,1242,0,2.5018867006643543e-31
1,1,23,0,0,6543,5,2,5,2,2,5,6,3,4,3,2,6,3,4,1266,468,1,1.0
0,1,76,1,1,8143,4,1,0,5,5,5,4,0,6,1,1,0,0,1,1423,1501,1,1.0
1,1,39,0,0,2333,1,1,0,2,6,1,1,5,6,5,0,1,1,1,1483,1280,0,6.119515961724572e-11
0,0,0,0,0,2674,2,4,3,3,4,5,0,1,3,5,6,5,5,0,1007,1469,0,1.5473704258017335e-51
0,1,72,0,2,5043,3,2,2,0,3,4,5,3,0,4,1,2,1,5,1495,1121,1,1.0
0,1,43,0,2,5738,3,0,2,4,4,1,3,5,1,4,1,3,3,0,671,541,1,1.0
0,0,73,0,1,6242,6,4,3,5,6,4,6,6,2,3,5,4,5,2,1644,1539,1,1.0
0,1,94,1,0,2802,5,1,4,1,2,2,4,5,3,3,0,2,2,6,1428,25,1,1.0
1,1,52,0,1,155,3,6,4,6,3,1,1,1,0,4,4,1,5,1,54,595,0,1.2318541999740458e-79
0,1,59,1,1,6888,3,2,4,4,1,2,4,4,6,3,5,3,3,2,1656,320,1,1.0
1,0,62,1,1,7321,5,6,4,1,4,1,0,5,6,4,3,2,3,6,1786,357,1,1.0
1,0,60,1,1,8629,6,0,5,0,3,5,0,4,4,2,4,5,1,2,159,1593,1,1.0
0,1,23,0,0,6250,3,4,4,4,2,1,4,3,5,4,0,5,0,6,455,243,1,1.0
1,0,16,1,2,6206,5,2,0,1,0,2,1,3,4,3,6,0,3,3,1329,1104,1,1.0
0,0,53,1,0,5255,3,6,5,0,3,3,5,1,1,2,5,2,3,5,1350,778,1,1.0
1,0,65,0,1,6494,0,3,1,5,5,2,6,5,3,2,2,1,4,5,934,513,1,1.0
0,1,8,1,0,6969,3,6,4,0,3,4,0,4,0,4,1,2,3,5,1684,523,1,1.0
1,0,27,0,1,1418,0,5,0,1,4,6,1,2,0,2,2,0,3,4,1513,983,1,0.9995311159457259
1,0,47,1,1,9912,0,0,0,3,2,5,0,6,1,6,1,4,5,6,439,683,1,1.0
1,1,13,1,0,9991,3,3,1,4,2,3,1,4,3,5,5,4,3,4,1366,985,1,1.0
0,1,27,1,0,7404,5,4,2,3,1,6,1,5,6,1,5,2,0,3,220,1361,1,1.0
1,1,66,1,1,9823,2,2,5,4,1,4,0,2,4,6,0,5,6,1,378,1487,1,1.0
1,0,22,0,1,2167,6,1,2,5,3,5,3,1,1,3,4,0,0,1,1214,1068,1,0.7059393242717955
0,0,35,0,1,4401,5,6,4,2,2,0,4,6,3,4,4,2,1,3,524,1181,1,1.0
1,1,30,1,1,5803,2,2,1,2,0,5,3,4,5,5,0,3,0,4,303,1640,0,1.757261782765208e-09
1,0,61,1,2,2095,2,1,2,4,4,2,3,2,4,2,5,4,5,4,1332,348,1,1.0
0,1,57,1,0,1513,5,5,4,1,6,4,1,4,5,6,4,6,2,3,151,556,0,3.2736798786637308e-15
0,1,11,1,1,3916,5,1,0,3,2,4,4,0,0,1,4,1,6,0,1162,1360,1,1.0
0,0,18,1,0,4939,4,1,6,5,2,2,1,5,4,4,5,3,1,2,1116,1095,1,1.0
0,1,8,0,0,5140,0,6,5,5,4,5,2,0,0,5,4,0,1,3,1583,1007,1,1.0
0,0,77,0,1,670,0,0,6,0,6,3,3,6,4,1,0,3,1,0,1790,471,1,1.0
1,0,45,0,1,1035,2,4,3,1,6,3,6,2,0,2,4,2,4,2,1225,311,1,1.0
1,0,20,1,1,9614,4,4,2,1,4,4,0,3,2,1,0,0,6,0,141,1308,1,1.0
1,0,70,1,2,3298,4,3,1,1,2,6,5,3,3,2,1,3,4,2,409,1343,0,7.597009309539099e-51
0,0,7,0,0,8636,5,3,4,1,6,1,1,4,4,0,2,1,5,1,446,1304,1,1.0
0,1,70,1,0,1787,4,3,2,0,3,6,3,1,3,4,3,0,3,1,823,536,1,1.0
0,1,72,0,0,1806,2,4,0,3,2,1,0,0,0,4,6,0,3,0,1369,1221,0,6.2992753851471515e-31
0,0,52,0,2,4431,1,1,6,1,2,5,1,1,1,3,6,2,6,3,1083,1454,1,0.9999999999999993
0,1,28,1,0,2456,2,5,6,2,1,6,6,1,2,0,1,2,4,4,1498,945,1,1.0
1,0,24,0,2,5101,4,6,2,5,1,0,4,5,1,1,4,6,1,1,737,126,1,1.0
0,0,68,0,2,1302,0,3,6,5,1,3,5,3,5,5,3,2,4,3,420,11,1,1.0
1,1,94,0,0,9786,2,3,3,6,0,0,3,4,3,1,4,1,0,2,1632,1779,1,1.0
1,1,61,0,2,9050,3,1,1,2,3,4,5,4,5,5,2,5,4,3,656,1952,1,1.0
1,1,18,1,2,9130,1,6,3,3,5,0,5,3,0,3,1,2,3,2,1368,1304,1,1.0
1,0,52,1,0,7208,1,3,4,0,1,1,4,2,3,6,5,6,0,0,1281,282,1,1.0
0,1,2,1,2,7330,6,2,5,2,1,1,3,6,4,0,0,2,4,2,1034,653,1,1.0
0,0,46,0,0,5325,0,4,1,1,4,1,2,5,1,6,0,3,3,0,1911,1293,1,1.0
1,1,9,1,1,687,0,2,0,4,5,3,1,1,3,3,5,4,6,6,1116,1307,0,6.7940982094998655e-93
0,1,56,0,0,7406,1,5,5,5,5,6,5,2,0,2,0,0,6,5,566,488,1,1.0
0,0,6,0,0,9190,4,0,3,5,4,6,6,1,2,4,1,0,6,5,740,1945,1,1.0
1,0,17,1,0,7374,2,0,2,5,6,5,4,6,0,0,4,0,2,0,144,688,1,1.0
1,1,56,0,1,8058,0,6,1,3,0,3,2,2,2,2,4,5,2,6,373,583,1,1.0
0,1,74,0,1,4234,3,6,5,1,2,0,6,4,2,3,1,3,6,0,952,1160,1,1.0
1,0,100,1,1,6205,5,3,3,4,2,1,3,4,1,2,2,4,4,0,1898,974,1,1.0
0,1,29,0,2,8923,6,4,6,3,3,6,1,3,4,6,6,3,4,1,1097,1717,1,1.0
0,1,74,0,1,4572,5,6,5,2,0,4,6,0,5,6,4,4,6,2,1362,588,1,1.0
1,0,45,1,0,6255,1,4,2,5,6,5,3,3,2,1,2,6,1,4,1920,594,1,1.0
0,1,24,0,1,8886,4,5,3,1,0,3,1,3,6,6,0,5,5,0,738,291,1,1.0
0,1,58,1,0,4414,3,3,5,5,6,1,1,6,1,6,0,5,5,1,149,517,1,1.0
0,1,50,0,0,2126,2,2,3,3,4,1,0,2,5,2,0,2,0,6,1026,1117,0,1.1704195631633584e-23
0,0,57,0,2,2729,0,1,5,4,0,5,5,2,0,4,2,3,0,3,708,199,1,1.0
0,0,87,1,2,8710,6,3,3,1,6,5,1,3,4,6,5,4,0,4,1081,534,1,1.0
1,1,96,0,1,4241,6,6,0,1,3,3,5,1,5,4,3,2,0,6,1011,903,1,1.0
1,0,18,1,1,2121,1,1,3,1,1,1,0,1,2,1,3,0,6,4,69,982,0,4.861710354614444e-62
0,0,51,1,1,2659,2,6,5,6,5,1,3,3,0,1,2,1,3,4,1867,477,1,1.0
1,1,15,1,1,2808,5,4,5,6,5,1,5,3,6,2,3,1,5,2,1235,317,1,1.0
1,0,29,1,1,7215,6,5,4,3,6,6,5,5,3,1,2,3,5,5,822,1359,1,1.0
0,1,91,1,1,8147,3,2,5,4,0,1,4,0,0,2,2,0,2,6,1643,1461,1,1.0
0,1,0,0,2,1307,6,6,0,1,2,6,0,2,5,0,1,3,3,1,985,24,1,1.0
0,0,4,1,0,1627,6,3,4,6,5,5,2,1,6,4,4,5,1,6,1700,1222,0,6.669448534824746e-08
1,0,21,0,0,2336,6,5,0,0,0,3,4,0,3,2,4,1,4,4,1310,1918,0,1.1016294479600562e-111
1,0,74,1,0,4973,0,4,2,3,1,1,5,3,6,2,4,0,0,2,1759,920,1,1.0
1,1,57,0,1,524,5,5,5,5,1,6,0,1,2,0,4,2,6,3,292,1639,0,3.248435436489615e-201
1,1,16,1,0,5004,6,5,1,0,5,4,4,3,5,3,3,5,5,2,5,287,1,1.0
0,0,83,0,0,4822,5,0,3,1,4,4,0,0,4,5,6,1,6,6,33,1895,0,1.17435257734514e-100
1,0,21,1,2,626,3,6,0,6,5,4,3,4,5,0,0,5,6,5,362,388,0,3.2333395199791566e-08
0,0,20,0,2,8152,2,5,0,4,5,0,3,0,1,1,2,2,4,5,1488,374,1,1.0
1,1,96,1,1,5849,3,0,5,1,0,5,3,3,3,0,5,4,2,5,461,1547,1,0.9999999999998077
1,1,17,0,0,478,0,1,3,3,6,6,2,1,5,1,4,2,3,0,1583,1989,0,8.19081628813696e-172
0,1,13,1,2,6986,2,5,4,3,5,6,6,3,3,2,3,0,3,4,227,695,1,1.0
1,1,93,1,1,4265,0,6,3,1,3,5,6,4,6,0,1,1,2,3,1791,838,1,1.0
1,0,29,1,0,3140,2,0,5,5,3,2,2,6,3,0,0,2,1,5,96,1072,0,6.5489103180630606e-37
0,1,21,1,2,5622,5,6,6,1,2,3,6,6,5,3,0,1,5,4,293,285,1,1.0
1,0,70,0,0,5960,5,1,4,6,1,3,0,2,2,2,6,2,2,0,848,1490,1,1.0
1,1,30,1,2,8692,2,0,5,5,3,4,2,0,2,4,0,0,4,5,156,677,1,1.0
1,1,27,1,0,5670,0,5,3,6,2,2,0,6,3,5,5,0,6,6,406,42,1,1.0
1,0,77,1,1,6418,3,4,5,5,0,5,3,1,4,4,1,4,1,3,330,1078,1,1.0
1,1,89,1,1,8290,0,0,0,0,4,3,6,5,6,4,0,2,0,5,1780,1200,1,1.0
0,0,52,1,0,407,4,0,1,4,6,2,2,6,4,5,1,3,0,5,586,989,0,2.5003342769488953e-91
1,0,48,0,2,2179,6,4,1,0,5,3,5,6,6,2,2,5,3,5,1007,456,1,1.0
0,1,88,0,0,8491,6,1,5,0,2,5,2,0,0,5,4,4,3,1,119,1712,1,1.0
0,1,51,0,2,1768,2,2,0,1,2,5,4,2,2,0,1,0,0,4,227,681,0,2.4725094037119564e-22
1,0,46,0,1,8182,0,1,6,6,3,5,2,1,6,1,1,5,1,4,1546,1139,1,1.0
0,1,57,1,2,4495,0,4,1,4,1,1,0,5,5,4,3,5,0,0,1111,430,1,1.0
0,1,76,0,1,2359,2,1,6,0,2,6,3,2,6,2,3,0,0,6,1931,690,1,1.0
1,0,22,1,2,8182,2,2,2,3,5,5,5,0,2,6,5,0,5,6,1378,1657,1,1.0
0,0,8,1,1,6437,4,5,1,3,4,4,5,1,4,5,3,1,5,4,1469,743,1,1.0
1,1,46,1,0,774,1,3,4,2,2,4,6,2,3,6,4,1,2,0,593,496,0,6.198710787138324e-07
1,1,67,0,0,7858,2,1,5,4,3,2,6,1,2,4,4,6,4,0,1242,143,1,1.0
0,0,31,0,1,7585,1,1,2,6,2,1,1,1,6,4,2,5,0,2,45,1811,1,0.9999999999993889
1,1,22,1,1,2511,0,6,1,0,5,1,3,4,6,4,2,0,5,6,885,1987,0,5.080457077214194e-143
0,1,90,0,1,2195,6,5,5,1,6,4,6,6,4,1,5,0,1,5,485,1516,0,2.1797926130595925e-113
1,0,32,1,0,3084,1,2,1,5,1,5,6,4,2,0,3,0,2,4,1787,1184,1,1.0
0,0,65,0,0,6231,5,5,3,1,3,2,6,2,6,2,3,4,1,0,161,1314,1,1.0
0,1,60,0,2,2933,2,3,0,2,3,1,2,0,6,4,3,4,5,4,1395,36,1,1.0
1,0,9,1,2,9237,2,2,5,0,1,3,6,2,4,0,5,1,0,0,1571,175,1,1.0
1,0,52,0,2,1286,1,1,5,6,4,3,6,4,3,6,6,6,0,0,1402,713,1,1.0
1,0,3,1,2,9570,4,4,4,3,6,3,3,4,1,4,2,4,4,3,1827,1357,1,1.0
1,0,50,1,1,4987,5,1,4,2,1,5,2,5,3,1,6,3,6,1,1679,452,1,1.0
1,1,40,1,0,3164,1,4,6,4,0,2,6,1,4,4,4,6,1,6,578,1339,0,3.1259960000653167e-44
0,0,80,0,2,3216,5,2,6,3,0,3,2,3,4,2,1,0,5,5,999,848,1,1.0
0,0,69,0,0,2193,3,3,0,6,1,2,0,4,0,1,5,6,4,3,369,746,0,6.093322527572045e-08
1,1,2,1,2,2821,5,1,3,3,6,1,0,3,4,6,4,1,4,6,807,689,1,1.0
0,0,43,1,0,8244,4,6,1,4,4,6,6,6,4,0,4,0,2,5,1635,1502,1,1.0
0,1,68,0,1,1915,1,4,6,6,3,2,3,4,6,6,1,6,6,1,583,742,0,0.0009914300146001882
0,1,0,1,2,3222,6,2,2,4,5,4,4,2,5,1,5,5,4,0,1589,372,1,1.0
0,1,3,0,1,1898,4,4,5,0,4,0,4,3,3,5,4,0,2,6,1549,1499,0,1.6049713925355271e-52
1,1,72,1,0,6164,2,1,2,5,3,2,6,6,2,6,4,0,4,1,1263,990,1,1.0
1,1,27,1,1,4384,3,1,6,5,0,1,3,6,4,0,5,2,5,0,1248,942,1,1.0
1,0,27,1,0,4725,5,1,5,5,1,6,1,2,5,5,2,6,2,6,942,572,1,1.0
1,0,91,0,1,9240,2,3,6,3,5,2,3,0,6,6,3,2,3,4,210,195,1,1.0
1,1,82,0,2,9608,5,3,2,6,1,2,5,5,3,5,6,3,5,1,982,498,1,1.0
0,0,54,1,0,1666,3,2,0,6,5,4,0,1,4,0,4,6,1,4,624,1585,0,2.2561040412943324e-130
1,0,77,0,1,9980,6,6,2,0,5,0,2,5,6,3,2,6,0,6,1321,1548,1,1.0
0,1,17,0,0,7744,5,3,1,3,2,1,0,5,1,3,0,4,3,3,1652,376,1,1.0
0,1,2,0,2,5983,5,1,4,4,1,3,4,3,5,6,4,0,6,5,1043,564,1,1.0
1,1,19,1,2,8067,3,1,0,2,6,0,3,5,1,5,4,6,5,2,112,499,1,1.0
1,0,23,0,0,2900,6,2,5,0,5,6,6,6,2,2,3,2,1,5,726,364,1,1.0
1,1,38,0,1,1303,0,3,1,4,5,1,3,1,3,5,3,5,5,3,1858,1377,0,6.559600790995162e-38
1,1,29,1,1,392,2,3,1,2,2,3,2,4,6,1,5,2,2,4,624,1446,0,1.4417765661231777e-155
1,1,85,0,0,9225,5,6,2,2,6,4,5,3,3,3,5,2,6,1,1641,72,1,1.0
0,0,66,1,1,5613,3,6,3,4,4,2,2,0,6,3,5,5,4,4,996,676,1,1.0
1,0,25,1,0,9318,5,4,0,6,2,5,4,6,1,1,1,5,2,6,37,1732,1,1.0
1,1,88,1,2,1678,2,1,1,0,3,6,4,4,5,6,1,1,6,6,23,1502,0,3.753688318733343e-156
0,1,26,1,0,5357,1,1,3,5,0,2,5,5,5,5,2,0,5,0,522,1170,1,1.0
0,1,1,1,0,5275,3,1,6,1,5,6,6,6,2,1,3,0,4,2,1233,1177,1,1.0
0,0,86,1,1,9833,0,2,0,3,1,5,6,0,3,3,3,5,3,6,1741,14,1,1.0
1,0,98,0,2,2215,5,0,1,1,6,4,5,3,1,6,0,2,0,4,1186,1334,0,2.3541924693325808e-42
0,1,57,1,0,4958,5,5,0,5,5,4,1,4,6,3,3,1,1,3,271,602,1,1.0
1,1,78,0,1,2326,6,4,6,3,4,3,5,3,4,1,1,2,5,4,955,702,1,1.0
0,0,60,0,1,6187,6,3,2,6,4,0,6,2,3,5,4,4,2,2,1325,42,1,1.0
1,1,26,0,0,7732,2,3,4,3,1,4,3,5,6,0,6,1,1,3,1906,271,1,1.0
1,0,47,1,0,4826,5,5,3,4,0,0,5,3,0,5,4,3,6,2,1322,883,1,1.0
1,1,40,1,0,8647,3,0,2,1,6,2,2,0,1,2,1,1,6,1,1150,381,1,1.0
1,0,30,0,1,3770,3,3,2,6,0,4,2,4,5,0,2,4,3,3,981,1037,1,1.0
0,0,72,0,2,6566,0,5,6,4,1,1,0,3,6,2,1,3,0,2,670,896,1,1.0
0,0,8,0,1,486,0,3,2,1,6,0,1,0,0,1,0,3,5,6,1201,1416,0,8.096860997069665e-114
1,1,52,1,0,2114,6,0,2,5,6,2,4,0,3,4,3,4,3,1,1004,1714,0,4.816329185023205e-110
1,1,80,0,2,8216,6,5,1,3,3,0,1,6,3,6,6,2,2,0,503,172,1,1.0
0,1,28,0,1,8055,5,5,4,3,4,5,1,2,4,4,1,1,6,4,83,1100,1,1.0
0,1,28,1,0,5792,4,6,6,3,1,6,5,5,1,1,1,0,0,4,1042,1298,1,1.0
1,0,2,1,1,7789,1,6,5,4,6,0,6,0,4,0,0,0,5,2,549,1559,1,1.0
0,0,74,0,1,5732,0,6,3,0,5,4,3,0,2,5,5,0,2,6,26,1203,1,1.0
1,1,45,0,0,696,1,4,2,2,6,3,0,3,5,5,6,5,2,4,1928,228,1,1.0
1,1,16,0,1,7981,6,5,0,1,2,3,2,4,0,2,5,0,6,4,212,735,1,1.0
1,0,93,0,1,9051,3,3,3,2,1,4,3,3,2,5,4,0,0,6,986,318,1,1.0
0,1,26,0,0,2694,1,3,5,3,4,0,1,3,6,6,2,0,5,0,1587,1898,0,1.9340751912026971e-81
0,1,14,0,1,7865,6,3,5,2,5,5,0,0,3,4,3,6,5,3,1353,1744,1,1.0
1,0,95,0,1,7841,3,1,1,1,1,3,4,0,4,2,4,4,1,1,366,1537,1,1.0
1,0,0,1,0,8237,2,4,4,4,4,6,1,2,5,2,3,2,1,0,1879,1758,1,1.0
0,0,43,0,2,6690,4,3,3,4,3,2,3,1,2,5,3,6,6,0,1299,923,1,1.0
0,0,62,1,0,6506,3,6,5,4,3,6,0,6,0,5,5,5,6,0,418,1713,1,0.9999999999955254
1,1,56,0,1,8961,1,1,0,6,1,0,2,5,6,4,5,0,2,5,727,1126,1,1.0
0,1,81,0,1,708,6,4,2,0,3,5,3,6,0,1,0,5,0,5,501,613,0,1.6461510605409502e-33
1,0,80,1,2,9338,3,3,3,1,4,2,2,6,4,5,3,2,4,1,1015,1347,1,1.0
1,0,18,1,2,2657,4,0,1,1,5,5,5,2,6,5,2,1,3,1,449,86,1,1.0
1,0,78,1,1,3178,0,5,4,6,3,3,1,3,2,1,6,2,1,5,1085,391,1,1.0
0,0,17,0,2,6481,2,3,2,0,4,5,3,5,3,4,0,2,6,5,353,360,1,1.0
1,1,68,1,2,1517,0,5,1,2,1,1,5,0,1,3,2,5,6,4,1296,328,1,1.0
0,1,37,1,2,39,5,2,5,3,0,2,3,3,0,4,5,5,1,4,1656,1340,0,3.4731675973608705e-89
0,1,6,0,0,825,0,6,6,6,0,1,3,1,4,1,0,3,6,4,947,1015,0,9.012909077888873e-59
1,1,81,1,2,9817,2,2,2,5,5,4,2,4,6,6,5,3,6,1,474,833,1,1.0
0,0,62,1,1,3863,6,0,0,4,6,1,2,6,2,3,4,3,5,5,1707,478,1,1.0
1,1,23,1,0,4821,5,0,5,1,6,2,4,0,1,3,2,6,1,4,254,1070,1,1.0
0,1,67,0,2,3207,0,5,3,4,3,0,5,6,6,4,6,3,0,5,572,195,1,1.0
1,0,92,1,0,3001,3,2,6,2,3,4,4,1,3,1,2,0,6,4,1305,1317,0,0.00015482164689400811
1,1,49,1,0,6390,5,5,6,5,1,3,5,0,5,0,2,6,4,0,1857,983,1,1.0
0,0,75,0,2,5789,6,3,2,3,6,1,6,5,4,2,5,0,5,5,986,1463,1,1.0
0,0,81,0,1,2597,3,5,5,6,3,1,4,6,0,4,2,2,0,1,1954,1491,0,9.781565471721021e-06
1,0,96,1,1,9064,1,3,3,4,0,0,4,5,1,6,2,3,2,0,1134,1261,1,1.0
0,0,62,0,0,3153,5,6,5,6,6,3,1,3,5,4,4,6,2,4,339,873,1,0.9999999970743245
0,0,6,0,2,7481,0,5,4,2,1,0,6,4,6,1,6,6,1,2,388,1855,1,1.0
1,0,15,1,1,5282,1,1,2,6,1,3,1,5,4,6,4,2,4,3,717,393,1,1.0
1,0,35,1,1,6731,0,6,4,0,4,1,2,3,3,0,2,6,1,1,193,147,1,1.0
0,1,10,1,1,514,1,6,0,2,0,0,3,2,5,1,1,1,5,4,406,60,1,1.0
1,0,45,1,1,6444,6,4,4,1,1,4,4,4,6,6,5,1,5,2,1463,412,1,1.0
0,1,62,0,0,5740,0,5,2,2,2,0,4,2,4,0,2,6,2,2,1438,477,1,1.0
0,0,3,1,2,9564,3,6,2,1,5,5,6,0,2,1,5,0,5,0,193,1096,1,1.0
1,1,5,1,2,1574,6,2,1,4,4,0,4,1,5,0,3,4,0,2,543,1093,0,1.2787874415817476e-66
1,0,48,1,2,9834,2,0,2,6,1,6,3,0,4,6,4,6,4,2,46,1743,1,1.0
0,0,15,1,1,8184,5,1,3,3,3,3,5,5,3,2,1,4,4,3,1336,1875,1,1.0
0,0,50,0,0,8586,4,0,3,1,0,1,6,1,6,5,0,4,6,1,1596,123,1,1.0
1,0,98,1,0,9074,6,5,1,5,1,1,2,2,5,1,0,5,2,0,49,50,1,1.0
0,1,85,0,0,5176,5,0,4,1,6,2,0,2,5,5,0,1,5,2,1849,1588,1,1.0
1,1,23,1,0,7368,2,2,0,3,1,3,4,1,1,0,1,4,4,1,1008,847,1,1.0
0,1,47,1,1,9377,3,1,1,2,3,1,5,1,2,4,4,1,6,3,1586,1729,1,1.0
0,0,66,0,2,787,6,2,2,3,3,0,3,5,3,2,0,2,6,5,1808,1351,0,7.317201457146861e-57
0,1,33,1,1,3643,4,3,2,6,1,6,1,0,1,1,4,1,5,3,762,2,1,1.0
1,1,68,1,2,6531,1,5,5,0,6,2,1,0,6,5,3,6,1,1,139,48,1,1.0
0,0,2,1,2,8781,3,0,1,6,6,0,6,2,4,1,1,4,3,4,1910,1101,1,1.0
0,0,89,1,1,8249,3,1,4,0,3,1,1,0,3,4,6,1,1,6,968,1183,1,1.0
